"ID","Year","Tax.Type","NAICS","Total.Taxable","Units","City"
3902,"2020 Quarter 3","Sales","All NAICS","$5,534,012","1,358","Granger"
3902,"2020 Quarter 2","Sales","All NAICS","$5,900,033","1,348","Granger"
3902,"2020 Quarter 1","Sales","All NAICS","$3,916,162","1,153","Granger"
3902,"2020 Annual","Sales","All NAICS","$20,567,208","2,425","Granger"
3902,"2019 Quarter 4","Sales","All NAICS","$5,801,703","1,194","Granger"
3902,"2019 Quarter 3","Sales","All NAICS","$4,964,456","1,061","Granger"
3902,"2019 Quarter 2","Sales","All NAICS","$3,949,007","1,044","Granger"
3902,"2019 Quarter 1","Sales","All NAICS","$3,419,271","981","Granger"
3902,"2019 Annual","Sales","All NAICS","$18,125,717","1,950","Granger"
3902,"2018 Quarter 4","Sales","All NAICS","$3,758,328","969","Granger"
3902,"2018 Quarter 3","Sales","All NAICS","$4,064,269","857","Granger"
3902,"2018 Quarter 2","Sales","All NAICS","$4,249,998","831","Granger"
3902,"2018 Quarter 1","Sales","All NAICS","$3,400,235","808","Granger"
3902,"2018 Annual","Sales","All NAICS","$15,450,527","1,566","Granger"
3902,"2017 Quarter 4","Sales","All NAICS","$3,577,287","906","Granger"
3902,"2017 Quarter 3","Sales","All NAICS","$3,349,265","797","Granger"
3902,"2017 Quarter 2","Sales","All NAICS","$3,631,572","806","Granger"
3902,"2017 Quarter 1","Sales","All NAICS","$5,085,716","800","Granger"
3902,"2017 Annual","Sales","All NAICS","$15,643,840","1,551","Granger"
3902,"2016 Quarter 4","Sales","All NAICS","$6,757,890","875","Granger"
3902,"2016 Quarter 3","Sales","All NAICS","$5,788,266","816","Granger"
3902,"2016 Quarter 2","Sales","All NAICS","$3,720,698","771","Granger"
3902,"2016 Quarter 1","Sales","All NAICS","$2,874,947","724","Granger"
3902,"2016 Annual","Sales","All NAICS","$19,141,801","1,475","Granger"
3902,"2015 Quarter 4","Sales","All NAICS","$4,290,150","791","Granger"
3902,"2015 Quarter 3","Sales","All NAICS","$4,093,883","741","Granger"
3902,"2015 Quarter 2","Sales","All NAICS","$3,423,909","701","Granger"
3902,"2015 Quarter 1","Sales","All NAICS","$3,108,814","672","Granger"
3902,"2015 Annual","Sales","All NAICS","$14,916,756","1,291","Granger"
3903,"2022 Quarter 3","Sales","All NAICS","$1,445,503","621","Harrah"
3903,"2022 Quarter 2","Sales","All NAICS","$1,424,531","616","Harrah"
3903,"2022 Quarter 1","Sales","All NAICS","$1,030,674","650","Harrah"
3903,"2021 Quarter 4","Sales","All NAICS","$3,298,805","716","Harrah"
3903,"2021 Quarter 3","Sales","All NAICS","$4,080,492","705","Harrah"
3903,"2021 Quarter 2","Sales","All NAICS","$4,524,155","666","Harrah"
3903,"2021 Quarter 1","Sales","All NAICS","$6,681,333","683","Harrah"
3903,"2021 Annual","Sales","All NAICS","$18,583,155","1,334","Harrah"
3903,"2020 Quarter 4","Sales","All NAICS","$6,230,792","696","Harrah"
3903,"2020 Quarter 3","Sales","All NAICS","$5,464,382","691","Harrah"
3903,"2020 Quarter 2","Sales","All NAICS","$4,235,805","668","Harrah"
3903,"2020 Quarter 1","Sales","All NAICS","$691,281","567","Harrah"
3903,"2020 Annual","Sales","All NAICS","$16,620,611","1,252","Harrah"
3903,"2019 Quarter 4","Sales","All NAICS","$900,893","566","Harrah"
3903,"2019 Quarter 3","Sales","All NAICS","$1,170,976","515","Harrah"
3903,"2019 Quarter 2","Sales","All NAICS","$984,727","481","Harrah"
3903,"2019 Quarter 1","Sales","All NAICS","$598,404","470","Harrah"
3903,"2019 Annual","Sales","All NAICS","$3,644,017","962","Harrah"
3903,"2018 Quarter 4","Sales","All NAICS","$734,012","529","Harrah"
3903,"2018 Quarter 3","Sales","All NAICS","$950,689","450","Harrah"
3903,"2018 Quarter 2","Sales","All NAICS","$882,671","426","Harrah"
3903,"2018 Quarter 1","Sales","All NAICS","$799,928","432","Harrah"
3903,"2018 Annual","Sales","All NAICS","$3,357,277","848","Harrah"
3903,"2017 Quarter 4","Sales","All NAICS","$914,878","516","Harrah"
3903,"2017 Quarter 3","Sales","All NAICS","$815,278","426","Harrah"
3903,"2017 Quarter 2","Sales","All NAICS","$1,094,475","457","Harrah"
3903,"2017 Quarter 1","Sales","All NAICS","$616,762","429","Harrah"
3903,"2017 Annual","Sales","All NAICS","$3,441,393","828","Harrah"
3903,"2016 Quarter 4","Sales","All NAICS","$1,086,185","474","Harrah"
3903,"2016 Quarter 3","Sales","All NAICS","$1,532,520","430","Harrah"
3903,"2016 Quarter 2","Sales","All NAICS","$941,021","420","Harrah"
3903,"2016 Quarter 1","Sales","All NAICS","$799,101","401","Harrah"
3903,"2016 Annual","Sales","All NAICS","$4,358,827","801","Harrah"
3903,"2015 Quarter 4","Sales","All NAICS","$683,577","414","Harrah"
3903,"2015 Quarter 3","Sales","All NAICS","$676,209","371","Harrah"
3903,"2015 Quarter 2","Sales","All NAICS","$846,376","394","Harrah"
3903,"2015 Quarter 1","Sales","All NAICS","$578,017","359","Harrah"
3903,"2015 Annual","Sales","All NAICS","$2,784,179","697","Harrah"
3904,"2022 Quarter 3","Sales","All NAICS","$3,538,036","964","Mabton"
3904,"2022 Quarter 2","Sales","All NAICS","$3,890,618","1,000","Mabton"
3904,"2022 Quarter 1","Sales","All NAICS","$3,646,013","984","Mabton"
3904,"2021 Quarter 4","Sales","All NAICS","$3,326,759","1,004","Mabton"
3904,"2021 Quarter 3","Sales","All NAICS","$3,859,569","975","Mabton"
3904,"2021 Quarter 2","Sales","All NAICS","$3,715,794","1,000","Mabton"
3904,"2021 Quarter 1","Sales","All NAICS","$2,370,417","1,032","Mabton"
3904,"2021 Annual","Sales","All NAICS","$13,265,455","1,838","Mabton"
3904,"2020 Quarter 4","Sales","All NAICS","$2,944,604","1,016","Mabton"
3904,"2020 Quarter 3","Sales","All NAICS","$3,206,014","968","Mabton"
3904,"2020 Quarter 2","Sales","All NAICS","$2,758,699","957","Mabton"
3904,"2020 Quarter 1","Sales","All NAICS","$2,354,694","779","Mabton"
3904,"2020 Annual","Sales","All NAICS","$11,256,156","1,706","Mabton"
3904,"2019 Quarter 4","Sales","All NAICS","$2,927,742","817","Mabton"
3904,"2019 Quarter 3","Sales","All NAICS","$2,600,190","744","Mabton"
3904,"2019 Quarter 2","Sales","All NAICS","$2,343,407","731","Mabton"
3904,"2019 Quarter 1","Sales","All NAICS","$2,115,843","663","Mabton"
3904,"2019 Annual","Sales","All NAICS","$9,982,416","1,368","Mabton"
3904,"2018 Quarter 4","Sales","All NAICS","$2,637,554","790","Mabton"
3904,"2018 Quarter 3","Sales","All NAICS","$4,044,217","670","Mabton"
3904,"2018 Quarter 2","Sales","All NAICS","$3,540,626","639","Mabton"
3904,"2018 Quarter 1","Sales","All NAICS","$2,368,786","635","Mabton"
3904,"2018 Annual","Sales","All NAICS","$12,579,525","1,218","Mabton"
3904,"2017 Quarter 4","Sales","All NAICS","$2,778,507","737","Mabton"
3904,"2017 Quarter 3","Sales","All NAICS","$2,593,632","668","Mabton"
3904,"2017 Quarter 2","Sales","All NAICS","$3,491,641","662","Mabton"
3904,"2017 Quarter 1","Sales","All NAICS","$2,018,460","625","Mabton"
3904,"2017 Annual","Sales","All NAICS","$10,882,240","1,216","Mabton"
3904,"2016 Quarter 4","Sales","All NAICS","$3,611,407","699","Mabton"
3904,"2016 Quarter 3","Sales","All NAICS","$3,431,240","627","Mabton"
3904,"2016 Quarter 2","Sales","All NAICS","$2,508,956","622","Mabton"
3904,"2016 Quarter 1","Sales","All NAICS","$2,899,035","618","Mabton"
3904,"2016 Annual","Sales","All NAICS","$12,450,638","1,130","Mabton"
3904,"2015 Quarter 4","Sales","All NAICS","$3,067,938","646","Mabton"
3904,"2015 Quarter 3","Sales","All NAICS","$2,280,050","590","Mabton"
3904,"2015 Quarter 2","Sales","All NAICS","$2,109,088","582","Mabton"
3904,"2015 Quarter 1","Sales","All NAICS","$1,876,437","552","Mabton"
3904,"2015 Annual","Sales","All NAICS","$9,333,513","1,060","Mabton"
3905,"2022 Quarter 3","Sales","All NAICS","$14,732,334","2,548","Moxee City"
3905,"2022 Quarter 2","Sales","All NAICS","$13,986,832","2,532","Moxee City"
3905,"2022 Quarter 1","Sales","All NAICS","$12,354,360","2,487","Moxee City"
3905,"2021 Quarter 4","Sales","All NAICS","$15,754,733","2,630","Moxee City"
3905,"2021 Quarter 3","Sales","All NAICS","$18,163,886","2,389","Moxee City"
3905,"2021 Quarter 2","Sales","All NAICS","$17,535,050","2,455","Moxee City"
3905,"2021 Quarter 1","Sales","All NAICS","$11,776,919","2,310","Moxee City"
3905,"2021 Annual","Sales","All NAICS","$63,213,724","4,324","Moxee City"
3905,"2020 Quarter 4","Sales","All NAICS","$12,005,253","2,393","Moxee City"
3905,"2020 Quarter 3","Sales","All NAICS","$11,114,705","2,208","Moxee City"
3905,"2020 Quarter 2","Sales","All NAICS","$10,510,867","2,245","Moxee City"
3905,"2020 Quarter 1","Sales","All NAICS","$10,416,011","1,919","Moxee City"
3905,"2020 Annual","Sales","All NAICS","$44,022,612","3,961","Moxee City"
3905,"2019 Quarter 4","Sales","All NAICS","$11,267,472","1,944","Moxee City"
3905,"2019 Quarter 3","Sales","All NAICS","$10,929,048","1,693","Moxee City"
3905,"2019 Quarter 2","Sales","All NAICS","$9,555,148","1,633","Moxee City"
3905,"2019 Quarter 1","Sales","All NAICS","$8,670,215","1,499","Moxee City"
3905,"2019 Annual","Sales","All NAICS","$40,402,784","3,042","Moxee City"
3905,"2018 Quarter 4","Sales","All NAICS","$8,151,410","1,505","Moxee City"
3905,"2018 Quarter 3","Sales","All NAICS","$8,758,115","1,300","Moxee City"
3905,"2018 Quarter 2","Sales","All NAICS","$8,170,830","1,253","Moxee City"
3905,"2018 Quarter 1","Sales","All NAICS","$7,545,368","1,192","Moxee City"
3905,"2018 Annual","Sales","All NAICS","$32,589,028","2,364","Moxee City"
3905,"2017 Quarter 4","Sales","All NAICS","$7,934,667","1,506","Moxee City"
3905,"2017 Quarter 3","Sales","All NAICS","$7,215,683","1,263","Moxee City"
3905,"2017 Quarter 2","Sales","All NAICS","$7,377,353","1,226","Moxee City"
3905,"2017 Quarter 1","Sales","All NAICS","$6,321,857","1,157","Moxee City"
3905,"2017 Annual","Sales","All NAICS","$28,849,560","2,335","Moxee City"
3905,"2016 Quarter 4","Sales","All NAICS","$5,264,177","1,324","Moxee City"
3905,"2016 Quarter 3","Sales","All NAICS","$6,887,221","1,130","Moxee City"
3905,"2016 Quarter 2","Sales","All NAICS","$8,055,666","1,127","Moxee City"
3905,"2016 Quarter 1","Sales","All NAICS","$6,189,097","1,116","Moxee City"
3905,"2016 Annual","Sales","All NAICS","$26,396,161","2,075","Moxee City"
3905,"2015 Quarter 4","Sales","All NAICS","$7,337,296","1,227","Moxee City"
3905,"2015 Quarter 3","Sales","All NAICS","$11,225,629","1,081","Moxee City"
3905,"2015 Quarter 2","Sales","All NAICS","$8,258,443","1,038","Moxee City"
3905,"2015 Quarter 1","Sales","All NAICS","$5,050,017","953","Moxee City"
3905,"2015 Annual","Sales","All NAICS","$31,871,385","1,882","Moxee City"
3906,"2022 Quarter 3","Sales","All NAICS","$10,811,942","1,708","Naches"
3906,"2022 Quarter 2","Sales","All NAICS","$8,450,114","1,736","Naches"
3906,"2022 Quarter 1","Sales","All NAICS","$7,109,356","1,672","Naches"
3906,"2021 Quarter 4","Sales","All NAICS","$9,693,525","1,816","Naches"
3906,"2021 Quarter 3","Sales","All NAICS","$8,115,750","1,659","Naches"
3906,"2021 Quarter 2","Sales","All NAICS","$9,810,467","1,707","Naches"
3906,"2021 Quarter 1","Sales","All NAICS","$7,355,965","1,616","Naches"
3906,"2021 Annual","Sales","All NAICS","$34,959,856","3,129","Naches"
3906,"2020 Quarter 4","Sales","All NAICS","$7,725,994","1,699","Naches"
3906,"2020 Quarter 3","Sales","All NAICS","$8,091,633","1,546","Naches"
3906,"2020 Quarter 2","Sales","All NAICS","$7,439,870","1,609","Naches"
3906,"2020 Quarter 1","Sales","All NAICS","$5,363,855","1,350","Naches"
3906,"2020 Annual","Sales","All NAICS","$28,601,145","2,871","Naches"
3906,"2019 Quarter 4","Sales","All NAICS","$6,326,199","1,485","Naches"
3906,"2019 Quarter 3","Sales","All NAICS","$8,563,877","1,379","Naches"
3906,"2019 Quarter 2","Sales","All NAICS","$8,850,216","1,293","Naches"
3906,"2019 Quarter 1","Sales","All NAICS","$8,623,818","1,157","Naches"
3906,"2019 Annual","Sales","All NAICS","$32,339,300","2,393","Naches"
3906,"2018 Quarter 4","Sales","All NAICS","$8,994,338","1,261","Naches"
3906,"2018 Quarter 3","Sales","All NAICS","$8,786,557","1,086","Naches"
3906,"2018 Quarter 2","Sales","All NAICS","$8,352,109","1,030","Naches"
3906,"2018 Quarter 1","Sales","All NAICS","$4,129,222","987","Naches"
3906,"2018 Annual","Sales","All NAICS","$30,237,472","1,992","Naches"
3906,"2017 Quarter 4","Sales","All NAICS","$5,603,094","1,221","Naches"
3906,"2017 Quarter 3","Sales","All NAICS","$5,712,666","1,080","Naches"
3906,"2017 Quarter 2","Sales","All NAICS","$5,390,982","1,032","Naches"
3906,"2017 Quarter 1","Sales","All NAICS","$4,020,849","991","Naches"
3906,"2017 Annual","Sales","All NAICS","$20,727,591","1,973","Naches"
3906,"2016 Quarter 4","Sales","All NAICS","$6,247,513","1,183","Naches"
3906,"2016 Quarter 3","Sales","All NAICS","$8,679,524","1,045","Naches"
3906,"2016 Quarter 2","Sales","All NAICS","$7,958,230","989","Naches"
3906,"2016 Quarter 1","Sales","All NAICS","$6,818,875","970","Naches"
3906,"2016 Annual","Sales","All NAICS","$29,704,142","1,901","Naches"
3906,"2015 Quarter 4","Sales","All NAICS","$8,809,965","1,087","Naches"
3906,"2015 Quarter 3","Sales","All NAICS","$8,297,976","969","Naches"
3906,"2015 Quarter 2","Sales","All NAICS","$4,657,104","909","Naches"
3906,"2015 Quarter 1","Sales","All NAICS","$3,908,848","881","Naches"
3906,"2015 Annual","Sales","All NAICS","$25,673,893","1,704","Naches"
3907,"2022 Quarter 3","Sales","All NAICS","$57,024,911","4,530","Selah"
3907,"2022 Quarter 2","Sales","All NAICS","$56,421,532","4,617","Selah"
3907,"2022 Quarter 1","Sales","All NAICS","$48,097,800","4,454","Selah"
3907,"2021 Quarter 4","Sales","All NAICS","$56,295,751","4,737","Selah"
3907,"2021 Quarter 3","Sales","All NAICS","$56,409,053","4,323","Selah"
3907,"2021 Quarter 2","Sales","All NAICS","$56,035,649","4,453","Selah"
3907,"2021 Quarter 1","Sales","All NAICS","$51,285,749","4,278","Selah"
3907,"2021 Annual","Sales","All NAICS","$219,770,901","7,421","Selah"
3907,"2020 Quarter 4","Sales","All NAICS","$48,808,562","4,289","Selah"
3907,"2020 Quarter 3","Sales","All NAICS","$48,623,830","3,946","Selah"
3907,"2020 Quarter 2","Sales","All NAICS","$48,362,680","3,938","Selah"
3907,"2020 Quarter 1","Sales","All NAICS","$40,780,379","3,454","Selah"
3907,"2020 Annual","Sales","All NAICS","$186,438,602","6,584","Selah"
3907,"2019 Quarter 4","Sales","All NAICS","$43,069,809","3,650","Selah"
3907,"2019 Quarter 3","Sales","All NAICS","$42,311,527","3,273","Selah"
3907,"2019 Quarter 2","Sales","All NAICS","$44,383,445","3,163","Selah"
3907,"2019 Quarter 1","Sales","All NAICS","$34,397,852","2,809","Selah"
3907,"2019 Annual","Sales","All NAICS","$163,895,091","5,469","Selah"
3907,"2018 Quarter 4","Sales","All NAICS","$37,592,857","2,911","Selah"
3907,"2018 Quarter 3","Sales","All NAICS","$38,151,087","2,522","Selah"
3907,"2018 Quarter 2","Sales","All NAICS","$37,542,525","2,497","Selah"
3907,"2018 Quarter 1","Sales","All NAICS","$31,656,364","2,376","Selah"
3907,"2018 Annual","Sales","All NAICS","$144,845,183","4,417","Selah"
3907,"2017 Quarter 4","Sales","All NAICS","$34,547,854","3,082","Selah"
3907,"2017 Quarter 3","Sales","All NAICS","$34,630,556","2,592","Selah"
3907,"2017 Quarter 2","Sales","All NAICS","$38,447,122","2,549","Selah"
3907,"2017 Quarter 1","Sales","All NAICS","$29,293,566","2,428","Selah"
3907,"2017 Annual","Sales","All NAICS","$136,919,098","4,578","Selah"
3907,"2016 Quarter 4","Sales","All NAICS","$36,191,534","2,840","Selah"
3907,"2016 Quarter 3","Sales","All NAICS","$34,051,307","2,435","Selah"
3907,"2016 Quarter 2","Sales","All NAICS","$33,832,148","2,360","Selah"
3907,"2016 Quarter 1","Sales","All NAICS","$27,379,241","2,218","Selah"
3907,"2016 Annual","Sales","All NAICS","$131,454,230","4,155","Selah"
3907,"2015 Quarter 4","Sales","All NAICS","$30,472,387","2,578","Selah"
3907,"2015 Quarter 3","Sales","All NAICS","$32,010,104","2,249","Selah"
3907,"2015 Quarter 2","Sales","All NAICS","$31,394,811","2,166","Selah"
3907,"2015 Quarter 1","Sales","All NAICS","$29,736,933","2,129","Selah"
3907,"2015 Annual","Sales","All NAICS","$123,614,235","3,876","Selah"
3908,"2022 Quarter 3","Sales","All NAICS","$109,455,590","4,691","Sunnyside"
3908,"2022 Quarter 2","Sales","All NAICS","$111,345,876","4,717","Sunnyside"
3908,"2022 Quarter 1","Sales","All NAICS","$99,130,626","4,604","Sunnyside"
3908,"2021 Quarter 4","Sales","All NAICS","$109,556,281","4,795","Sunnyside"
3908,"2021 Quarter 3","Sales","All NAICS","$104,516,604","4,506","Sunnyside"
3908,"2021 Quarter 2","Sales","All NAICS","$109,535,643","4,552","Sunnyside"
3908,"2021 Quarter 1","Sales","All NAICS","$91,681,120","4,380","Sunnyside"
3908,"2021 Annual","Sales","All NAICS","$415,011,689","7,568","Sunnyside"
3908,"2020 Quarter 4","Sales","All NAICS","$96,145,435","4,341","Sunnyside"
3908,"2020 Quarter 3","Sales","All NAICS","$94,868,851","4,004","Sunnyside"
3908,"2020 Quarter 2","Sales","All NAICS","$97,384,427","3,942","Sunnyside"
3908,"2020 Quarter 1","Sales","All NAICS","$88,158,037","3,643","Sunnyside"
3908,"2020 Annual","Sales","All NAICS","$376,449,721","6,659","Sunnyside"
3908,"2019 Quarter 4","Sales","All NAICS","$91,209,766","3,783","Sunnyside"
3908,"2019 Quarter 3","Sales","All NAICS","$90,861,921","3,547","Sunnyside"
3908,"2019 Quarter 2","Sales","All NAICS","$85,425,805","3,537","Sunnyside"
3908,"2019 Quarter 1","Sales","All NAICS","$73,131,944","3,350","Sunnyside"
3908,"2019 Annual","Sales","All NAICS","$340,489,184","5,880","Sunnyside"
3908,"2018 Quarter 4","Sales","All NAICS","$84,398,325","3,435","Sunnyside"
3908,"2018 Quarter 3","Sales","All NAICS","$85,948,190","3,041","Sunnyside"
3908,"2018 Quarter 2","Sales","All NAICS","$84,353,671","2,998","Sunnyside"
3908,"2018 Quarter 1","Sales","All NAICS","$73,777,656","2,963","Sunnyside"
3908,"2018 Annual","Sales","All NAICS","$328,290,882","5,100","Sunnyside"
3908,"2017 Quarter 4","Sales","All NAICS","$83,044,271","3,472","Sunnyside"
3908,"2017 Quarter 3","Sales","All NAICS","$77,929,093","3,007","Sunnyside"
3908,"2017 Quarter 2","Sales","All NAICS","$76,677,014","3,031","Sunnyside"
3908,"2017 Quarter 1","Sales","All NAICS","$64,562,757","2,945","Sunnyside"
3908,"2017 Annual","Sales","All NAICS","$302,213,135","5,096","Sunnyside"
3908,"2016 Quarter 4","Sales","All NAICS","$77,562,685","3,198","Sunnyside"
3908,"2016 Quarter 3","Sales","All NAICS","$81,350,838","2,853","Sunnyside"
3908,"2016 Quarter 2","Sales","All NAICS","$80,222,111","2,845","Sunnyside"
3908,"2016 Quarter 1","Sales","All NAICS","$72,786,554","2,774","Sunnyside"
3908,"2016 Annual","Sales","All NAICS","$311,922,188","4,734","Sunnyside"
3908,"2015 Quarter 4","Sales","All NAICS","$76,036,018","2,990","Sunnyside"
3908,"2015 Quarter 3","Sales","All NAICS","$71,090,548","2,750","Sunnyside"
3908,"2015 Quarter 2","Sales","All NAICS","$70,465,192","2,629","Sunnyside"
3908,"2015 Quarter 1","Sales","All NAICS","$62,190,157","2,512","Sunnyside"
3908,"2015 Annual","Sales","All NAICS","$279,781,915","4,406","Sunnyside"
3909,"2022 Quarter 3","Sales","All NAICS","$9,121,888","1,022","Tieton"
