"Year","year_num","quarter_num","City","County","Sales","Num_Units","Completeness_pct","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Booster_Doses","Booster_Doses_Vax_Pct","Series_Complete_Pop_Pct_SVI","Booster_Doses_Vax_Pct_SVI","Census2019","county_avg_quarterly_sale_per_capita","Is_Commerce_Center"
"2021 Quarter 1",2021,1,"Milton/pierce","Pierce County",36083005,3728,96,224392,24.8,143093,15.8,0,0,5,0,904980,5725.0764127384,FALSE
"2021 Quarter 2",2021,2,"Milton/pierce","Pierce County",45702430,3948,96.1,479852,53,418025,46.2,0,0,7,0,904980,6579.38663285377,FALSE
"2021 Quarter 3",2021,3,"Milton/pierce","Pierce County",43784953,3941,96.2,582040,64.3,504217,55.7,0,0,8,0,904980,6470.80429512254,FALSE
"2021 Quarter 4",2021,4,"Milton/pierce","Pierce County",47123722,4283,96.2,612198,67.6,547687,60.5,177054,32.3,8,0,904980,6504.65343764503,FALSE
"2022 Quarter 1",2022,1,"Milton/pierce","Pierce County",47056819,3944,96.2,653425,72.2,590000,65.2,262528,44.5,8,7,904980,6068.64592698181,FALSE
"2022 Quarter 2",2022,2,"Milton/pierce","Pierce County",50619489,4011,96.1,666772,73.7,600553,66.4,292035,48.9,7,7,904980,6655.07440716922,TRUE
"2022 Quarter 3",2022,3,"Milton/pierce","Pierce County",50026525,3999,96.1,678219,74.9,608080,67.2,307182,50.5,7,8,904980,6996.6650345864,TRUE
"2019 Quarter 1",2019,1,"Monroe","Snohomish County",139349214,6047,0,0,0,0,0,0,0,0,0,822083,4445.69242400098,TRUE
"2019 Quarter 2",2019,2,"Monroe","Snohomish County",163074758,6634,0,0,0,0,0,0,0,0,0,822083,5108.1306169815,TRUE
"2019 Quarter 3",2019,3,"Monroe","Snohomish County",170810333,6928,0,0,0,0,0,0,0,0,0,822083,5417.71107661878,TRUE
"2019 Quarter 4",2019,4,"Monroe","Snohomish County",160514875,7604,0,0,0,0,0,0,0,0,0,822083,5552.37266675019,TRUE
"2020 Quarter 1",2020,1,"Monroe","Snohomish County",142981670,6951,0,0,0,0,0,0,0,0,0,822083,4642.27245545766,TRUE
"2020 Quarter 2",2020,2,"Monroe","Snohomish County",159190300,7371,0,0,0,0,0,0,0,0,0,822083,4627.59340966788,TRUE
"2020 Quarter 3",2020,3,"Monroe","Snohomish County",173141858,7668,0,0,0,0,0,0,0,0,0,822083,5637.5118047691,TRUE
"2020 Quarter 4",2020,4,"Monroe","Snohomish County",171858794,8598,0,0,0,0,0,0,0,0,0,822083,5885.30322850612,TRUE
"2021 Quarter 1",2021,1,"Monroe","Snohomish County",163913164,8084,96,223393,27.2,133566,16.2,0,0,5,0,822083,5330.11294479998,TRUE
"2021 Quarter 2",2021,2,"Monroe","Snohomish County",197969139,8462,96.1,497260,60.5,445787,54.2,0,0,8,0,822083,6199.70973490511,TRUE
"2021 Quarter 3",2021,3,"Monroe","Snohomish County",197180776,8519,96.2,573543,69.8,514187,62.5,0,0,8,0,822083,6529.35179172906,TRUE
"2021 Quarter 4",2021,4,"Monroe","Snohomish County",194006942,9256,96.2,594379,72.3,546720,66.5,203878,37.3,8,0,822083,6620.35925326275,TRUE
"2022 Quarter 1",2022,1,"Monroe","Snohomish County",175046565,8736,96.2,627825,76.4,579089,70.4,312196,53.9,8,8,822083,6016.23790298546,TRUE
"2022 Quarter 2",2022,2,"Monroe","Snohomish County",192701974,9185,96.1,636882,77.5,586358,71.3,336056,57.3,7,8,822083,6571.61181170271,TRUE
"2022 Quarter 3",2022,3,"Monroe","Snohomish County",202656271,9171,96.1,649441,79,594743,72.3,349825,58.8,7,8,822083,6940.24596908098,TRUE
"2019 Quarter 1",2019,1,"Montesano","Grays Harbor County",14569846,2173,0,0,0,0,0,0,0,0,0,75061,3598.8805771306,FALSE
"2019 Quarter 2",2019,2,"Montesano","Grays Harbor County",17653649,2388,0,0,0,0,0,0,0,0,0,75061,4136.94256671241,FALSE
"2019 Quarter 3",2019,3,"Montesano","Grays Harbor County",18948489,2418,0,0,0,0,0,0,0,0,0,75061,4701.83484099599,FALSE
"2019 Quarter 4",2019,4,"Montesano","Grays Harbor County",17354886,2757,0,0,0,0,0,0,0,0,0,75061,3974.61295479677,FALSE
"2020 Quarter 1",2020,1,"Montesano","Grays Harbor County",15596000,2597,0,0,0,0,0,0,0,0,0,75061,3597.34686455017,FALSE
"2020 Quarter 2",2020,2,"Montesano","Grays Harbor County",18117139,2824,0,0,0,0,0,0,0,0,0,75061,3927.96604095336,FALSE
"2020 Quarter 3",2020,3,"Montesano","Grays Harbor County",20402158,2924,0,0,0,0,0,0,0,0,0,75061,5078.07388657225,FALSE
"2020 Quarter 4",2020,4,"Montesano","Grays Harbor County",19027467,3249,0,0,0,0,0,0,0,0,0,75061,4498.56402126271,FALSE
"2021 Quarter 1",2021,1,"Montesano","Grays Harbor County",18355752,3229,96,22623,30.1,14511,19.3,0,0,13,0,75061,4686.431875408,FALSE
"2021 Quarter 2",2021,2,"Montesano","Grays Harbor County",22152748,3233,96.1,36646,48.8,32996,44,0,0,15,0,75061,5617.29272191951,FALSE
"2021 Quarter 3",2021,3,"Montesano","Grays Harbor County",22802030,3240,96.2,44470,59.2,39005,52,0,0,16,0,75061,5826.78678674678,FALSE
"2021 Quarter 4",2021,4,"Montesano","Grays Harbor County",21267619,3525,96.2,46049,61.3,42057,56,15139,36,16,0,75061,4976.65619962431,FALSE
"2022 Quarter 1",2022,1,"Montesano","Grays Harbor County",19087864,3355,96.2,49845,66.4,45585,60.7,21784,47.8,16,15,75061,5016.00944565087,FALSE
"2022 Quarter 2",2022,2,"Montesano","Grays Harbor County",23181444,3472,96.1,50624,67.4,46464,61.9,23148,49.8,14,15,75061,5754.68482967187,FALSE
"2022 Quarter 3",2022,3,"Montesano","Grays Harbor County",26418275,3387,96.1,51117,68.1,46902,62.5,23975,51.1,14,16,75061,6429.73572161309,FALSE
"2019 Quarter 1",2019,1,"Morton","Lewis County",7970261,1171,0,0,0,0,0,0,0,0,0,80707,4861.89729515408,FALSE
"2019 Quarter 2",2019,2,"Morton","Lewis County",9176331,1271,0,0,0,0,0,0,0,0,0,80707,5420.43420025524,FALSE
"2019 Quarter 3",2019,3,"Morton","Lewis County",9628383,1306,0,0,0,0,0,0,0,0,0,80707,5999.96400560051,FALSE
"2019 Quarter 4",2019,4,"Morton","Lewis County",9535539,1421,0,0,0,0,0,0,0,0,0,80707,6523.81256892215,FALSE
"2020 Quarter 1",2020,1,"Morton","Lewis County",9239147,1375,0,0,0,0,0,0,0,0,0,80707,4483.94652260647,FALSE
"2020 Quarter 2",2020,2,"Morton","Lewis County",10063767,1577,0,0,0,0,0,0,0,0,0,80707,5201.61593170357,FALSE
"2020 Quarter 3",2020,3,"Morton","Lewis County",12684451,1557,0,0,0,0,0,0,0,0,0,80707,6112.86526571425,FALSE
"2020 Quarter 4",2020,4,"Morton","Lewis County",11285028,1762,0,0,0,0,0,0,0,0,0,80707,5966.71680275565,FALSE
"2021 Quarter 1",2021,1,"Morton","Lewis County",12399591,1699,96,18317,22.7,10388,12.9,0,0,13,0,80707,5813.0443332053,FALSE
"2021 Quarter 2",2021,2,"Morton","Lewis County",13914654,1734,96.1,33767,41.8,29916,37.1,0,0,14,0,80707,6793.59577236175,FALSE
"2021 Quarter 3",2021,3,"Morton","Lewis County",14588808,1710,96.2,43274,53.6,36735,45.5,0,0,15,0,80707,6749.45201779276,FALSE
"2021 Quarter 4",2021,4,"Morton","Lewis County",15638785,1821,96.2,43525,53.9,39305,48.7,12251,31.2,15,0,80707,6512.62386162291,FALSE
"2022 Quarter 1",2022,1,"Morton","Lewis County",13470611,1694,96.2,45791,56.7,41230,51.1,17966,43.6,16,15,80707,6088.53937081046,FALSE
"2022 Quarter 2",2022,2,"Morton","Lewis County",14062687,1803,96.1,46466,57.6,41922,51.9,19233,45.9,14,15,80707,6972.20337765002,FALSE
"2022 Quarter 3",2022,3,"Morton","Lewis County",17449162,1808,96.1,47021,58.3,42412,52.6,19830,46.8,14,15,80707,7544.28581163963,FALSE
"2019 Quarter 1",2019,1,"Moses Lake","Grant County",171808550,5706,0,0,0,0,0,0,0,0,0,97733,7337.16287231539,TRUE
"2019 Quarter 2",2019,2,"Moses Lake","Grant County",213548010,6241,0,0,0,0,0,0,0,0,0,97733,6915.73740701708,TRUE
"2019 Quarter 3",2019,3,"Moses Lake","Grant County",216365984,6369,0,0,0,0,0,0,0,0,0,97733,7696.44661475653,TRUE
"2019 Quarter 4",2019,4,"Moses Lake","Grant County",206495232,6825,0,0,0,0,0,0,0,0,0,97733,6959.78786080444,TRUE
"2020 Quarter 1",2020,1,"Moses Lake","Grant County",180464066,6639,0,0,0,0,0,0,0,0,0,97733,5633.8943038687,TRUE
"2020 Quarter 2",2020,2,"Moses Lake","Grant County",209222469,7014,0,0,0,0,0,0,0,0,0,97733,5866.68220560097,TRUE
"2020 Quarter 3",2020,3,"Moses Lake","Grant County",224651540,7227,0,0,0,0,0,0,0,0,0,97733,6613.83455946303,TRUE
"2020 Quarter 4",2020,4,"Moses Lake","Grant County",231031005,7862,0,0,0,0,0,0,0,0,0,97733,6554.52444926483,TRUE
"2021 Quarter 1",2021,1,"Moses Lake","Grant County",230014795,7730,96,21185,21.7,12611,12.9,0,0,13,0,97733,6256.07748662171,TRUE
"2021 Quarter 2",2021,2,"Moses Lake","Grant County",287027687,8040,96.1,41268,42.2,37268,38.1,0,0,14,0,97733,7407.52353862053,TRUE
"2021 Quarter 3",2021,3,"Moses Lake","Grant County",282598378,8023,96.2,52367,53.6,45800,46.9,0,0,15,0,97733,7184.886588972,TRUE
"2021 Quarter 4",2021,4,"Moses Lake","Grant County",276360724,8745,96.2,57325,58.7,52469,53.7,15159,28.9,16,0,97733,6575.537474548,TRUE
"2022 Quarter 1",2022,1,"Moses Lake","Grant County",251643729,8288,96.2,60564,62,55676,57,21407,38.4,16,14,97733,6594.44592921531,TRUE
"2022 Quarter 2",2022,2,"Moses Lake","Grant County",297652958,8680,96.1,61439,62.9,56405,57.7,23351,41.4,14,15,97733,7861.28590138438,TRUE
"2022 Quarter 3",2022,3,"Moses Lake","Grant County",309624340,8559,96.1,62145,63.6,56869,58.2,24387,42.9,14,15,97733,8855.61332405636,TRUE
"2019 Quarter 1",2019,1,"Mossyrock","Lewis County",1785867,765,0,0,0,0,0,0,0,0,0,80707,4861.89729515408,FALSE
"2019 Quarter 2",2019,2,"Mossyrock","Lewis County",2251686,839,0,0,0,0,0,0,0,0,0,80707,5420.43420025524,FALSE
"2019 Quarter 3",2019,3,"Mossyrock","Lewis County",2890766,877,0,0,0,0,0,0,0,0,0,80707,5999.96400560051,FALSE
"2019 Quarter 4",2019,4,"Mossyrock","Lewis County",2457968,954,0,0,0,0,0,0,0,0,0,80707,6523.81256892215,FALSE
"2020 Quarter 1",2020,1,"Mossyrock","Lewis County",1984908,909,0,0,0,0,0,0,0,0,0,80707,4483.94652260647,FALSE
"2020 Quarter 2",2020,2,"Mossyrock","Lewis County",2787094,1061,0,0,0,0,0,0,0,0,0,80707,5201.61593170357,FALSE
"2020 Quarter 3",2020,3,"Mossyrock","Lewis County",3350209,1055,0,0,0,0,0,0,0,0,0,80707,6112.86526571425,FALSE
"2020 Quarter 4",2020,4,"Mossyrock","Lewis County",3050866,1130,0,0,0,0,0,0,0,0,0,80707,5966.71680275565,FALSE
"2021 Quarter 1",2021,1,"Mossyrock","Lewis County",3028099,1136,96,18317,22.7,10388,12.9,0,0,13,0,80707,5813.0443332053,FALSE
"2021 Quarter 2",2021,2,"Mossyrock","Lewis County",3905826,1189,96.1,33767,41.8,29916,37.1,0,0,14,0,80707,6793.59577236175,FALSE
"2021 Quarter 3",2021,3,"Mossyrock","Lewis County",4663635,1186,96.2,43274,53.6,36735,45.5,0,0,15,0,80707,6749.45201779276,FALSE
"2021 Quarter 4",2021,4,"Mossyrock","Lewis County",3340901,1272,96.2,43525,53.9,39305,48.7,12251,31.2,15,0,80707,6512.62386162291,FALSE
"2022 Quarter 1",2022,1,"Mossyrock","Lewis County",2950086,1157,96.2,45791,56.7,41230,51.1,17966,43.6,16,15,80707,6088.53937081046,FALSE
"2022 Quarter 2",2022,2,"Mossyrock","Lewis County",4079789,1181,96.1,46466,57.6,41922,51.9,19233,45.9,14,15,80707,6972.20337765002,FALSE
"2022 Quarter 3",2022,3,"Mossyrock","Lewis County",4579341,1200,96.1,47021,58.3,42412,52.6,19830,46.8,14,15,80707,7544.28581163963,FALSE
"2019 Quarter 1",2019,1,"Mount Vernon","Skagit County",201963477,6930,0,0,0,0,0,0,0,0,0,129205,5588.28005882125,TRUE
"2019 Quarter 2",2019,2,"Mount Vernon","Skagit County",230417863,7339,0,0,0,0,0,0,0,0,0,129205,6569.11877249332,TRUE
"2019 Quarter 3",2019,3,"Mount Vernon","Skagit County",222937691,7621,0,0,0,0,0,0,0,0,0,129205,6669.4525289269,TRUE
"2019 Quarter 4",2019,4,"Mount Vernon","Skagit County",230092404,8417,0,0,0,0,0,0,0,0,0,129205,6413.52182191092,TRUE
"2020 Quarter 1",2020,1,"Mount Vernon","Skagit County",200619844,7873,0,0,0,0,0,0,0,0,0,129205,5522.49097171162,TRUE
"2020 Quarter 2",2020,2,"Mount Vernon","Skagit County",222147331,8415,0,0,0,0,0,0,0,0,0,129205,5767.78543400023,TRUE
"2020 Quarter 3",2020,3,"Mount Vernon","Skagit County",245037324,8661,0,0,0,0,0,0,0,0,0,129205,7026.90691536705,TRUE
"2020 Quarter 4",2020,4,"Mount Vernon","Skagit County",243385757,9675,0,0,0,0,0,0,0,0,0,129205,6923.93925157695,TRUE
"2021 Quarter 1",2021,1,"Mount Vernon","Skagit County",235584815,9213,96,41241,31.9,26853,20.8,0,0,9,0,129205,6620.58854533493,TRUE
"2021 Quarter 2",2021,2,"Mount Vernon","Skagit County",268844276,9608,96.1,73455,56.9,66392,51.4,0,0,12,0,129205,7756.73747919972,TRUE
"2021 Quarter 3",2021,3,"Mount Vernon","Skagit County",264837632,9681,96.2,85251,66,75918,58.8,0,0,12,0,129205,7825.36769474866,TRUE
"2021 Quarter 4",2021,4,"Mount Vernon","Skagit County",255335365,10586,96.2,90606,70.1,82475,63.8,34580,41.9,12,0,129205,7559.08888974885,TRUE
"2022 Quarter 1",2022,1,"Mount Vernon","Skagit County",252451799,10011,96.2,95021,73.5,86411,66.9,46414,53.7,12,12,129205,7432.40689601796,TRUE
"2022 Quarter 2",2022,2,"Mount Vernon","Skagit County",289237007,10296,96.1,96404,74.6,87642,67.8,49245,56.2,11,12,129205,8282.88307728029,TRUE
"2022 Quarter 3",2022,3,"Mount Vernon","Skagit County",298325354,10350,96.1,97764,75.7,88603,68.6,50938,57.5,11,12,129205,8529.92337757827,TRUE
"2019 Quarter 1",2019,1,"Mountlake Terrace","Snohomish County",73058784,4962,0,0,0,0,0,0,0,0,0,822083,4445.69242400098,TRUE
"2019 Quarter 2",2019,2,"Mountlake Terrace","Snohomish County",82606486,5323,0,0,0,0,0,0,0,0,0,822083,5108.1306169815,TRUE
"2019 Quarter 3",2019,3,"Mountlake Terrace","Snohomish County",78909491,5637,0,0,0,0,0,0,0,0,0,822083,5417.71107661878,TRUE
"2019 Quarter 4",2019,4,"Mountlake Terrace","Snohomish County",97079516,6303,0,0,0,0,0,0,0,0,0,822083,5552.37266675019,TRUE
"2020 Quarter 1",2020,1,"Mountlake Terrace","Snohomish County",94849034,5937,0,0,0,0,0,0,0,0,0,822083,4642.27245545766,TRUE
"2020 Quarter 2",2020,2,"Mountlake Terrace","Snohomish County",92702761,6397,0,0,0,0,0,0,0,0,0,822083,4627.59340966788,TRUE
"2020 Quarter 3",2020,3,"Mountlake Terrace","Snohomish County",100051632,6623,0,0,0,0,0,0,0,0,0,822083,5637.5118047691,TRUE
"2020 Quarter 4",2020,4,"Mountlake Terrace","Snohomish County",121292259,7522,0,0,0,0,0,0,0,0,0,822083,5885.30322850612,TRUE
"2021 Quarter 1",2021,1,"Mountlake Terrace","Snohomish County",97782824,7175,96,223393,27.2,133566,16.2,0,0,5,0,822083,5330.11294479998,TRUE
"2021 Quarter 2",2021,2,"Mountlake Terrace","Snohomish County",107568587,7414,96.1,497260,60.5,445787,54.2,0,0,8,0,822083,6199.70973490511,TRUE
"2021 Quarter 3",2021,3,"Mountlake Terrace","Snohomish County",120739095,7472,96.2,573543,69.8,514187,62.5,0,0,8,0,822083,6529.35179172906,TRUE
"2021 Quarter 4",2021,4,"Mountlake Terrace","Snohomish County",127677902,8271,96.2,594379,72.3,546720,66.5,203878,37.3,8,0,822083,6620.35925326275,TRUE
"2022 Quarter 1",2022,1,"Mountlake Terrace","Snohomish County",116303807,7793,96.2,627825,76.4,579089,70.4,312196,53.9,8,8,822083,6016.23790298546,TRUE
"2022 Quarter 2",2022,2,"Mountlake Terrace","Snohomish County",115951874,8041,96.1,636882,77.5,586358,71.3,336056,57.3,7,8,822083,6571.61181170271,TRUE
"2022 Quarter 3",2022,3,"Mountlake Terrace","Snohomish County",125427303,8010,96.1,649441,79,594743,72.3,349825,58.8,7,8,822083,6940.24596908098,TRUE
"2019 Quarter 1",2019,1,"Moxee City","Yakima County",8670215,1499,0,0,0,0,0,0,0,0,0,250873,3643.00517791871,FALSE
"2019 Quarter 2",2019,2,"Moxee City","Yakima County",9555148,1633,0,0,0,0,0,0,0,0,0,250873,4402.39449043939,FALSE
"2019 Quarter 3",2019,3,"Moxee City","Yakima County",10929048,1693,0,0,0,0,0,0,0,0,0,250873,4519.93785301726,FALSE
"2019 Quarter 4",2019,4,"Moxee City","Yakima County",11267472,1944,0,0,0,0,0,0,0,0,0,250873,4451.42915339634,FALSE
"2020 Quarter 1",2020,1,"Moxee City","Yakima County",10416011,1919,0,0,0,0,0,0,0,0,0,250873,3965.95680284447,FALSE
"2020 Quarter 2",2020,2,"Moxee City","Yakima County",10510867,2245,0,0,0,0,0,0,0,0,0,250873,4278.57703698684,FALSE
"2020 Quarter 3",2020,3,"Moxee City","Yakima County",11114705,2208,0,0,0,0,0,0,0,0,0,250873,4751.9810501728,FALSE
"2020 Quarter 4",2020,4,"Moxee City","Yakima County",12005253,2393,0,0,0,0,0,0,0,0,0,250873,4734.18034224488,FALSE
"2021 Quarter 1",2021,1,"Moxee City","Yakima County",11776919,2310,96,67341,26.8,42995,17.1,0,0,13,0,250873,4545.09726833896,FALSE
"2021 Quarter 2",2021,2,"Moxee City","Yakima County",17535050,2455,96.1,122430,48.8,107714,42.9,0,0,15,0,250873,5358.84807053768,FALSE
"2021 Quarter 3",2021,3,"Moxee City","Yakima County",18163886,2389,96.2,152620,60.8,130195,51.9,0,0,16,0,250873,5284.80644788399,FALSE
"2021 Quarter 4",2021,4,"Moxee City","Yakima County",15754733,2630,96.2,165359,65.9,145962,58.2,43483,29.8,16,0,250873,5350.67001231699,FALSE
"2022 Quarter 1",2022,1,"Moxee City","Yakima County",12354360,2487,96.2,175161,69.8,155777,62.1,63167,40.5,16,15,250873,4837.78291805017,FALSE
"2022 Quarter 2",2022,2,"Moxee City","Yakima County",13986832,2532,96.1,177628,70.8,158714,63.3,67860,42.8,14,15,250873,5563.70021086366,FALSE
"2022 Quarter 3",2022,3,"Moxee City","Yakima County",14732334,2548,96.1,180454,71.9,160735,64.1,71738,44.6,14,15,250873,5571.60711196502,FALSE
"2019 Quarter 1",2019,1,"Mukilteo","Snohomish County",69343476,6100,0,0,0,0,0,0,0,0,0,822083,4445.69242400098,TRUE
"2019 Quarter 2",2019,2,"Mukilteo","Snohomish County",86397145,6700,0,0,0,0,0,0,0,0,0,822083,5108.1306169815,TRUE
"2019 Quarter 3",2019,3,"Mukilteo","Snohomish County",85939796,7110,0,0,0,0,0,0,0,0,0,822083,5417.71107661878,TRUE
"2019 Quarter 4",2019,4,"Mukilteo","Snohomish County",94623571,7654,0,0,0,0,0,0,0,0,0,822083,5552.37266675019,TRUE
"2020 Quarter 1",2020,1,"Mukilteo","Snohomish County",77280526,7084,0,0,0,0,0,0,0,0,0,822083,4642.27245545766,TRUE
"2020 Quarter 2",2020,2,"Mukilteo","Snohomish County",75713960,7643,0,0,0,0,0,0,0,0,0,822083,4627.59340966788,TRUE
"2020 Quarter 3",2020,3,"Mukilteo","Snohomish County",90839008,8121,0,0,0,0,0,0,0,0,0,822083,5637.5118047691,TRUE
"2020 Quarter 4",2020,4,"Mukilteo","Snohomish County",88964854,8855,0,0,0,0,0,0,0,0,0,822083,5885.30322850612,TRUE
"2021 Quarter 1",2021,1,"Mukilteo","Snohomish County",82248059,8369,96,223393,27.2,133566,16.2,0,0,5,0,822083,5330.11294479998,TRUE
"2021 Quarter 2",2021,2,"Mukilteo","Snohomish County",89400497,8749,96.1,497260,60.5,445787,54.2,0,0,8,0,822083,6199.70973490511,TRUE
"2021 Quarter 3",2021,3,"Mukilteo","Snohomish County",92646513,8841,96.2,573543,69.8,514187,62.5,0,0,8,0,822083,6529.35179172906,TRUE
"2021 Quarter 4",2021,4,"Mukilteo","Snohomish County",93060241,9533,96.2,594379,72.3,546720,66.5,203878,37.3,8,0,822083,6620.35925326275,TRUE
"2022 Quarter 1",2022,1,"Mukilteo","Snohomish County",85062442,8957,96.2,627825,76.4,579089,70.4,312196,53.9,8,8,822083,6016.23790298546,TRUE
"2022 Quarter 2",2022,2,"Mukilteo","Snohomish County",98461721,9338,96.1,636882,77.5,586358,71.3,336056,57.3,7,8,822083,6571.61181170271,TRUE
"2022 Quarter 3",2022,3,"Mukilteo","Snohomish County",102142122,9306,96.1,649441,79,594743,72.3,349825,58.8,7,8,822083,6940.24596908098,TRUE
"2019 Quarter 1",2019,1,"Naches","Yakima County",8623818,1157,0,0,0,0,0,0,0,0,0,250873,3643.00517791871,FALSE
"2019 Quarter 2",2019,2,"Naches","Yakima County",8850216,1293,0,0,0,0,0,0,0,0,0,250873,4402.39449043939,FALSE
"2019 Quarter 3",2019,3,"Naches","Yakima County",8563877,1379,0,0,0,0,0,0,0,0,0,250873,4519.93785301726,FALSE
"2019 Quarter 4",2019,4,"Naches","Yakima County",6326199,1485,0,0,0,0,0,0,0,0,0,250873,4451.42915339634,FALSE
"2020 Quarter 1",2020,1,"Naches","Yakima County",5363855,1350,0,0,0,0,0,0,0,0,0,250873,3965.95680284447,FALSE
"2020 Quarter 2",2020,2,"Naches","Yakima County",7439870,1609,0,0,0,0,0,0,0,0,0,250873,4278.57703698684,FALSE
"2020 Quarter 3",2020,3,"Naches","Yakima County",8091633,1546,0,0,0,0,0,0,0,0,0,250873,4751.9810501728,FALSE
"2020 Quarter 4",2020,4,"Naches","Yakima County",7725994,1699,0,0,0,0,0,0,0,0,0,250873,4734.18034224488,FALSE
"2021 Quarter 1",2021,1,"Naches","Yakima County",7355965,1616,96,67341,26.8,42995,17.1,0,0,13,0,250873,4545.09726833896,FALSE
"2021 Quarter 2",2021,2,"Naches","Yakima County",9810467,1707,96.1,122430,48.8,107714,42.9,0,0,15,0,250873,5358.84807053768,FALSE
"2021 Quarter 3",2021,3,"Naches","Yakima County",8115750,1659,96.2,152620,60.8,130195,51.9,0,0,16,0,250873,5284.80644788399,FALSE
"2021 Quarter 4",2021,4,"Naches","Yakima County",9693525,1816,96.2,165359,65.9,145962,58.2,43483,29.8,16,0,250873,5350.67001231699,FALSE
"2022 Quarter 1",2022,1,"Naches","Yakima County",7109356,1672,96.2,175161,69.8,155777,62.1,63167,40.5,16,15,250873,4837.78291805017,FALSE
"2022 Quarter 2",2022,2,"Naches","Yakima County",8450114,1736,96.1,177628,70.8,158714,63.3,67860,42.8,14,15,250873,5563.70021086366,FALSE
"2022 Quarter 3",2022,3,"Naches","Yakima County",10811942,1708,96.1,180454,71.9,160735,64.1,71738,44.6,14,15,250873,5571.60711196502,FALSE
"2019 Quarter 1",2019,1,"Napavine","Lewis County",9870589,1066,0,0,0,0,0,0,0,0,0,80707,4861.89729515408,FALSE
"2019 Quarter 2",2019,2,"Napavine","Lewis County",11994105,1204,0,0,0,0,0,0,0,0,0,80707,5420.43420025524,FALSE
"2019 Quarter 3",2019,3,"Napavine","Lewis County",12455675,1269,0,0,0,0,0,0,0,0,0,80707,5999.96400560051,FALSE
"2019 Quarter 4",2019,4,"Napavine","Lewis County",11711290,1438,0,0,0,0,0,0,0,0,0,80707,6523.81256892215,FALSE
"2020 Quarter 1",2020,1,"Napavine","Lewis County",11020889,1400,0,0,0,0,0,0,0,0,0,80707,4483.94652260647,FALSE
"2020 Quarter 2",2020,2,"Napavine","Lewis County",12979654,1618,0,0,0,0,0,0,0,0,0,80707,5201.61593170357,FALSE
"2020 Quarter 3",2020,3,"Napavine","Lewis County",14948155,1510,0,0,0,0,0,0,0,0,0,80707,6112.86526571425,FALSE
"2020 Quarter 4",2020,4,"Napavine","Lewis County",13034061,1650,0,0,0,0,0,0,0,0,0,80707,5966.71680275565,FALSE
"2021 Quarter 1",2021,1,"Napavine","Lewis County",13062523,1667,96,18317,22.7,10388,12.9,0,0,13,0,80707,5813.0443332053,FALSE
"2021 Quarter 2",2021,2,"Napavine","Lewis County",15800064,1754,96.1,33767,41.8,29916,37.1,0,0,14,0,80707,6793.59577236175,FALSE
"2021 Quarter 3",2021,3,"Napavine","Lewis County",17965197,1659,96.2,43274,53.6,36735,45.5,0,0,15,0,80707,6749.45201779276,FALSE
"2021 Quarter 4",2021,4,"Napavine","Lewis County",16337474,1902,96.2,43525,53.9,39305,48.7,12251,31.2,15,0,80707,6512.62386162291,FALSE
"2022 Quarter 1",2022,1,"Napavine","Lewis County",14137873,1775,96.2,45791,56.7,41230,51.1,17966,43.6,16,15,80707,6088.53937081046,FALSE
"2022 Quarter 2",2022,2,"Napavine","Lewis County",17312761,1812,96.1,46466,57.6,41922,51.9,19233,45.9,14,15,80707,6972.20337765002,FALSE
"2022 Quarter 3",2022,3,"Napavine","Lewis County",17994640,1836,96.1,47021,58.3,42412,52.6,19830,46.8,14,15,80707,7544.28581163963,FALSE
"2019 Quarter 1",2019,1,"Nespelem","Okanogan County",437346,464,0,0,0,0,0,0,0,0,0,42243,3219.52060696447,FALSE
